Data,VALE3- Fechamento,VALE3- Log,VALE3- MM20,VALE3- Desvpad,VALE3- Superior,VALE3- Inferior,ABEV3- Fechamento,ABEV3- Log,ABEV3- MM20,ABEV3- Desvpad,ABEV3- Superior,ABEV3- Inferior,ITUB4- Fechamento,ITUB4- Log,ITUB4- MM20,ITUB4- Desvpad,ITUB4- Superior,ITUB4- Inferior,B3SA3- Fechamento,B3SA3- Log,B3SA3- MM20,B3SA3- Desvpad,B3SA3- Superior,B3SA3- Inferior,PETR4- Fechamento,PETR4- Log,PETR4- MM20,PETR4- Desvpad,PETR4- Superior,PETR4- Inferior,BOVA11- Fechamento,BOVA11- Log,BOVA11- MM20,BOVA11- Desvpad,BOVA11- Superior,BOVA11- Inferior,BBAS3- Fechamento,BBAS3- Log,BBAS3- MM20,BBAS3- Desvpad,BBAS3- Superior,BBAS3- Inferior
18/02/10,40.06,0.016866353254857677,-0.0018981096378588905,0.023048531292146096,0.0441989529464333,-0.047995172222151085,4.45,-0.006718950248744981,-0.0018745304457749273,0.022299262833961137,0.04272399522214734,-0.0464730561136972,11.39,0.0035180335316792504,0.0005739577373773317,0.020695556417304705,0.04196507057198674,-0.04081715509723208,8.5,0.0023557136924589835,-0.004227869401403153,0.028993785492207828,0.0537597015830125,-0.06221544038581881,27.34,0.012884404265890296,-0.0026185858900316583,0.019999908245226947,0.037381230600422234,-0.04261840238048555,67.6,0.009811287265737838,-0.000952409748534728,0.017483638081400618,0.03401486641426651,-0.035919685911335965,16.74,0.009000960858976123,0.0023231562361600336,0.027525864587871103,0.05737488541190224,-0.05272857293958217
19/02/10,39.93,-0.0032504091625423317,-0.0027527652530558713,0.022749098191977943,0.04274543113090001,-0.04825096163701176,4.47,0.004484312447328586,-0.0017584229736332525,0.022327414946710814,0.042896406919788375,-0.04641325286705488,11.21,-0.01592954037502221,-8.912658331415601e-05,0.021014878868810833,0.04194063115430751,-0.04211888432093582,8.69,0.022106775781029778,-0.0030143054618730135,0.029586584489654844,0.05615886351743667,-0.0621874744411827,27.07,-0.00992472766959363,-0.0028712588134534142,0.020061692377593487,0.037252125941733556,-0.04299464356864039,67.4,-0.0029629651306568496,-0.0005312918938113028,0.01731978527263831,0.03410827865146531,-0.03517086243908792,16.77,0.0017905107737882938,0.0015749333529685608,0.027315506453100692,0.05620594625916994,-0.05305607955323283
22/02/10,39.16,-0.019472103412820407,-0.002344569160010233,0.022348831431423168,0.0423530937028361,-0.04704223202285657,4.45,-0.004484312447328576,-0.0007803948832995355,0.021719951402594636,0.04265950792188974,-0.044220297688488806,11.09,-0.010762435721793006,0.0006809002184220335,0.020278447002572385,0.041237794223566805,-0.039875993786722734,8.7,0.00115008638323731,-0.002137558347633205,0.029428906737780876,0.05672025512792855,-0.060995371823194956,27.31,0.008826831859403715,-0.0011403209171600948,0.01946457502620079,0.03778882913524148,-0.04006947096956168,67.0,-0.005952398527295385,-0.0005196780263631602,0.017315872282169863,0.03411206653797657,-0.035151422590702884,16.71,-0.00358423322781505,0.002926612908878482,0.026288183819575404,0.05550298054802929,-0.049649754730272326
23/02/10,38.56,-0.01544034791996459,-0.0013559285764029962,0.02122751694941793,0.04109910532243287,-0.04381096247523886,4.33,-0.027336554163750387,-0.0025877540755948002,0.02237395147581978,0.04216014887604476,-0.04733565702723436,10.9,-0.01728101212717762,0.0007393850077189767,0.02022197384801634,0.04118333270375165,-0.0397045626883137,8.44,-0.030340717052672272,-0.00128662069832391,0.028275957287635465,0.05526529387694702,-0.05783853527359484,26.95,-0.013269638130607476,-0.00020366626938177722,0.01831825301096564,0.0364328397525495,-0.03684017229131306,66.0,-0.015037877364540559,7.581502589819912e-05,0.016546891458493754,0.03316959794288571,-0.03301796789108931,16.48,-0.013859818125976734,0.0030331273646439236,0.026211707530039766,0.055456542424723455,-0.04939028769543561
24/02/10,38.7,0.003624130293391244,-0.0001032524889384814,0.020713604946468202,0.04132395740399793,-0.04153046238187488,4.32,-0.0023121397583795024,-0.003356965141881421,0.02206961734555138,0.04078226954922134,-0.04749619983298418,10.78,-0.011070223754247033,-0.0003696874512469064,0.020231459674906825,0.04009323189856674,-0.04083260680106056,7.99,-0.05479154882968235,-0.0038526872658576723,0.030708631340195282,0.057564575414532894,-0.06526994994624824,26.75,-0.007448824012990625,-0.0011821754966485497,0.018147126629174885,0.03511207776170122,-0.03747642875499832,65.6,-0.006079046076382226,7.622532219959174e-06,0.01657046872906119,0.033148559990342344,-0.03313331492590242,16.63,0.009060768723510691,0.003228930506757575,0.02624291938617536,0.05571476927910829,-0.04925690826559315
25/02/10,38.93,0.0059255615866282635,0.0012089500947989346,0.020190237900686105,0.041589425896171144,-0.03917152570657328,4.37,0.011507606851479725,-0.0019082001472878931,0.02204559467191746,0.042182989196547026,-0.04599938949112282,10.78,0.0,-0.0005076185732009005,0.02021840888258424,0.03992919919196758,-0.040944436338369375,7.83,-0.02022824977547155,-0.004046324516027216,0.030803681795655312,0.057561039075283406,-0.06565368810733783,27.09,0.01263018275498812,0.0006876153714279497,0.01750447346144702,0.035696562294321985,-0.03432133155146609,66.0,0.0060790460763821925,0.0007787605892735644,0.01647094704568847,0.033720654680650504,-0.032163133502103376,16.38,-0.015147214779912935,0.00383706425322414,0.025631797873792772,0.05510066000080968,-0.04742653149436141
26/02/10,38.74,-0.004892503643514495,0.0016532600304314297,0.01993927387237191,0.041531807775175254,-0.03822528771431239,4.33,-0.009195467093100275,-0.001814257986988224,0.022008451517740436,0.042202645048492644,-0.0458311610224691,11.05,0.02473786248291088,0.0014693435660577416,0.020675121332947542,0.042819586231952825,-0.039880899099837344,8.09,0.0326662210676885,-0.0015217242650127627,0.03167178289525197,0.06182184152549118,-0.06486529005551671,27.28,0.006989176878257567,0.0007385658660156404,0.017522132829334507,0.03578283152468465,-0.034305699792653375,66.5,0.007547205635382904,0.0012177161975882055,0.016531413892803253,0.03428054398319471,-0.0318451115880183,16.51,0.007905179507113468,0.0046294133368576205,0.0254930782234348,0.055615569783727226,-0.04635674311001198
01/03/10,39.13,0.010016778243471209,0.0021941363129546277,0.020015774765667363,0.04222568584428935,-0.0378374132183801,4.38,0.011481182373956232,-0.0013514336193959677,0.022194402199704685,0.043037370780013406,-0.045740238018805335,11.07,0.0018083187567836808,9.04159378391875e-05,0.01960726224300843,0.039304940423856044,-0.039124108548177675,8.1,0.0012353306079928082,-0.0030530128380623256,0.030698213703529244,0.05834341456899616,-0.06444944024512081,27.53,0.009122486179254697,0.000456124308962739,0.017328489138540272,0.035113102586043284,-0.034200853968117804,67.2,0.010471299867295437,0.0015106889298248352,0.016646253409773642,0.03480319574937212,-0.031781817889722445,16.64,0.007843177461025879,0.004955171137732949,0.025490297883222483,0.05593576690417792,-0.046025424628712015
02/03/10,39.92,0.01998801522094215,0.003060203661655982,0.020408190998820446,0.04387658565929688,-0.03775617833598491,4.36,-0.004576667027411755,-3.4694469519536144e-19,0.021048583086600615,0.04209716617320123,-0.04209716617320123,11.25,0.016129381929883498,0.0019485927616046824,0.019257800129161454,0.04046419301992759,-0.03656700749671823,8.16,0.00738010729762268,-0.0032039428342261174,0.03063595393196625,0.05806796502970638,-0.06447585069815862,27.68,0.005433811594952776,0.0013734611962980731,0.017067158216053507,0.03550777762840509,-0.03276085523580894,67.14,-0.0008932559772149909,0.001696618392092232,0.016594957113589718,0.03488653261927167,-0.031493295835087205,16.43,-0.012700503343885916,0.0033996729007985463,0.025575135804661007,0.05454994451012056,-0.04775059870852347
03/03/10,39.83,-0.002257054249710439,0.001451961424056567,0.019424811030277288,0.040301583484611145,-0.037397660636498006,4.37,0.0022909517465557624,-0.00034207659083583585,0.020947704339878977,0.04155333208892212,-0.04223748527059379,11.25,0.0,0.000987464769250905,0.018825131837109915,0.038637728443470735,-0.03666279890496892,8.14,-0.002453988961566703,-0.004181363950269465,0.03026384251098561,0.05634632107170175,-0.06470904897224068,27.7,0.0007222824438240891,0.0012242526452468407,0.017058731085765333,0.0353417148167775,-0.03289320952628383,67.4,0.0038650263663724625,0.0010116493474963558,0.016183147583106256,0.03337794451370887,-0.03135464581871616,16.31,-0.007330515416254237,-0.0002141330896000229,0.02114325479178939,0.04207237649397876,-0.0425006426731788
04/03/10,40.39,0.01396183238176876,0.002150053043145005,0.019619786506841146,0.0413896260568273,-0.037089519970537284,4.33,-0.009195467093100275,-0.00203648057500942,0.02017234530745779,0.03830821003990616,-0.042381171189925,11.24,-0.0008892841848840617,0.00026761883692960175,0.01859503351802686,0.03745768587298332,-0.036922448199124124,8.19,0.006123717850528984,-0.003988044922825509,0.030319434013644658,0.05665082310446381,-0.06462691295011483,27.74,0.0014430016933927351,0.0015932496129642982,0.016975288305703592,0.03554382622437148,-0.03235732699844289,67.3,-0.0014847812675793362,0.0004477641864552006,0.01605705802505216,0.03256188023655952,-0.03166635186364912,16.3,-0.0006133088202057219,-0.0012421117397292654,0.020604406991067435,0.0399667022424056,-0.04245092572186414
05/03/10,41.69,0.031679062317383946,0.003850450771096021,0.02065742993401507,0.04516531063912616,-0.037464409096934125,4.27,-0.013953714773865433,-0.0035042585442780273,0.01990290197190411,0.03630154539953019,-0.04331006248808625,11.3,0.005323881252750017,0.0007579280215420775,0.01859248027783129,0.03794288857720466,-0.0364270325341205,8.24,0.006086446056402253,-0.0035143266364085963,0.030403203204790057,0.057292079773171516,-0.0643207330459887,28.22,0.017155531537982414,0.0025255140993567784,0.017305832890011447,0.03713717987937967,-0.032086151680666114,68.5,0.017673508617497422,0.0014139664572824216,0.01649945071429052,0.034412867885863466,-0.03158493497129862,16.53,0.01401180402021608,0.0007005902010108257,0.020087341500784252,0.04087527320257933,-0.03947409280055768
08/03/10,41.38,-0.007463619575308424,0.006246880829531469,0.015578857699412597,0.037404596228356665,-0.024910834569293723,4.29,0.004672905699392423,-0.0011521247073577232,0.017729060165987767,0.03430599562461781,-0.03661024503933326,11.29,-0.0008853475567243256,0.0026836818346855163,0.01603247151023322,0.034748624855151955,-0.029381261185780924,8.06,-0.022086787402843398,-0.0008610298875835302,0.02578740759472802,0.05071378530187251,-0.052435845077039564,28.14,-0.002838894738424865,0.005004172927849143,0.011648602329351564,0.02830137758655227,-0.018293031730853986,67.84,-0.009681753784531944,0.0033844065020233642,0.011848076185472255,0.027080558872967873,-0.020311745868921146,16.29,-0.014625489218979127,0.0008981350187086403,0.019906400609261868,0.040710936237232376,-0.038914666199815096
09/03/10,41.69,0.007463619575308461,0.007046298405757792,0.01518623663061386,0.03741877166698551,-0.02332617485546993,4.25,-0.00936775000360016,0.0002358494939069304,0.01573937481815217,0.031714599130211275,-0.031242900142397414,11.43,0.012324099645148693,0.004577760439701919,0.014703001656480827,0.03398376375266357,-0.024828242873259736,8.11,0.006184311608784522,0.001948706721588761,0.02306843281048695,0.048085572342562666,-0.04418815889938514,28.77,0.0221411258772135,0.007343896024908941,0.00995444894372142,0.027252793912351782,-0.012565001862533898,69.2,0.019848871139976205,0.005493323878926607,0.010731374191201133,0.026956072261328873,-0.01596942450347566,16.58,0.017645727093195,0.004213679972432441,0.016436696094933614,0.037087072162299665,-0.028659712217434786
10/03/10,41.15,-0.013037364769626716,0.006036696115124508,0.015835951305179244,0.037708598725482996,-0.02563520649523398,4.28,0.007034026657379982,0.0011820881528520188,0.015539565806252665,0.03226121976535735,-0.029897043459653314,11.48,0.004364913084701187,0.00494002923720468,0.014598454013307907,0.03413693726382049,-0.024256878789411136,8.21,0.012255055337015573,0.0015461961804022633,0.022799949800188454,0.04714609578077917,-0.044053703419974645,29.16,0.013464729577000949,0.007676108112546503,0.01004650599513247,0.027769120102811445,-0.012416903877718436,69.7,0.007199455142854329,0.005371751983021256,0.010695747456069006,0.026763246895159267,-0.016019742929116756,16.75,0.010201108563926671,0.004104229594800309,0.016386596251112853,0.03687742209702601,-0.028668962907425398
11/03/10,40.62,-0.012963370970840205,0.004343855187168618,0.01597322595017087,0.036290307087510354,-0.02760259671317312,4.3,0.00466201310581115,0.0015349493444403175,0.015534184025611348,0.032603317395663016,-0.029533418706782378,11.51,0.00260983184237095,0.0029064954114001148,0.011475178283747754,0.02585685197889562,-0.020043861156095393,8.15,-0.007334996211565584,-0.0009118793774890518,0.020790237203260727,0.0406685950290324,-0.042492353784010506,29.2,0.0013708021337786216,0.006951295597108183,0.009946889549032667,0.026845074695173516,-0.012942483500957152,69.5,-0.0028735651957318073,0.004051920352730534,0.009939970221906503,0.02393186079654354,-0.015828020091082473,16.73,-0.0011947432723428046,0.0016096136380197284,0.012601045495123826,0.02681170462826738,-0.02359247735222792
12/03/10,40.39,-0.005678326576917042,0.004006261987896557,0.01611668759787782,0.036239637183652196,-0.028227113207859086,4.27,-0.007001195458983588,0.0008264650975605131,0.015586763258391586,0.031999991614343685,-0.030347061419222658,11.32,-0.016645149958754355,0.001798755122913912,0.012253599337835415,0.02630595379858474,-0.02270844355275692,8.06,-0.011104370734234353,-0.0016474949830107236,0.020881975091122815,0.04011645519923491,-0.04341144516525635,29.21,0.00034240712541365535,0.006362110851511571,0.009973194689980758,0.026308500231473086,-0.013584278528449945,68.9,-0.00867057455113353,0.0032608030363480596,0.01030327647886589,0.02386735599407984,-0.01734574992138372,16.58,-0.009006365291583832,-6.027728276742639e-05,0.011595953668932247,0.02313163005509707,-0.02325218462063192
15/03/10,40.62,0.0056783265769169535,0.0031367399210886276,0.015491084122935192,0.03411890816695901,-0.027845428324781756,4.26,-0.0023446669592541345,-0.0004672931209118954,0.014648699200919055,0.028830105280926215,-0.029764691522750006,11.39,0.00616470468405394,0.00124450869037763,0.011758650418901551,0.02476180952818073,-0.022272792147425474,7.97,-0.011229063716413303,-0.0026868490591366568,0.02081208985059289,0.03893733064204912,-0.04431102876032244,28.98,-0.007905179507113261,0.004870864907537342,0.009751834142832056,0.024374533193201455,-0.01463280337812677,68.5,-0.005822432751433365,0.0021629024659068014,0.010025310678036177,0.022213523821979154,-0.017887718890165553,16.64,0.003612285685913787,-0.00089341269154228,0.010615130369363374,0.020336848047184466,-0.02212367343026903
16/03/10,41.63,0.024560505054645587,0.004706691808818735,0.01600933400240578,0.036725359813630294,-0.027311976195992828,4.27,0.0023446669592540547,-1.3227266504323154e-17,0.014578194530861354,0.029156389061722694,-0.029156389061722722,11.46,0.006126933827502738,0.0015508553817527668,0.011804244645214916,0.0251593446721826,-0.022057633908677064,7.92,-0.006293286975789179,-0.0019197404431322064,0.02035462710488781,0.03878951376664341,-0.04262899465290783,29.33,0.012004946096823182,0.00480985186585857,0.00970049577081413,0.024210843407486828,-0.01459113967576969,69.5,0.014493007302566824,0.002887552831035143,0.010378320533446445,0.02364419389792803,-0.017869088235857748,16.78,0.00837826564599772,0.000358853215018194,0.01012223132061496,0.020603315856248115,-0.019885609426211728
17/03/10,41.68,0.001200336238227343,0.002825471023114848,0.01385479092009751,0.030535052863309868,-0.024884110817080175,4.28,0.0023391823531724626,-0.002283501841659434,0.00927432901188514,0.016265156182110847,-0.020832159865429713,11.36,-0.008764297993588355,4.4033468279692546e-05,0.011039575816512654,0.022123185101305,-0.022035118164745616,7.73,-0.024282343227003796,-0.004630079360224053,0.019481464594778137,0.03433284982933222,-0.04359300854978033,29.28,-0.001706193896248719,0.0040719131031598885,0.009601310043124877,0.02327453318940964,-0.015130706983089865,69.3,-0.0028818463748889263,0.0017324105206338336,0.009604362254181044,0.020941135028995923,-0.017476313987728254,16.69,-0.0053779633653163504,0.00030048167356955117,0.010153286750312521,0.020607055174194595,-0.02000609182705549
18/03/10,41.27,-0.009885553680620942,0.0014878756763409173,0.013718581226113106,0.02892503812856713,-0.025949286775885295,4.29,0.0023337233462200966,-0.0018308681619111796,0.009267368941035208,0.016703869720159237,-0.020365606043981594,11.27,-0.007954085241320375,-0.0005295724703702888,0.011147086475509745,0.0217646004806492,-0.02282374542138978,7.92,0.024282343227003778,-0.003533747883496814,0.02048633667073144,0.037438925457966066,-0.044506421224959694,29.18,-0.003421145998471254,0.0032566355899418115,0.009505428703962463,0.022267492997866737,-0.015754221817983114,69.2,-0.0014440435722335803,0.0011696439787352627,0.009434313629147135,0.02003827123702953,-0.01769898327955901,16.55,-0.008423635850671799,-0.0005707481619128449,0.010114935452206443,0.01965912274250004,-0.02080061906632573
19/03/10,40.82,-0.010963686382791764,0.0011022118153284457,0.01396500375660156,0.029032219328531565,-0.026827795697874673,4.17,-0.028370697129215576,-0.003473618640738388,0.01086352382363914,0.01825342900653989,-0.025200666288016666,11.22,-0.004446427957134589,4.458315052409227e-05,0.010594146479262045,0.021232876109048185,-0.021143709807999997,7.84,-0.010152371464017962,-0.005146705245749201,0.01961262604710112,0.03407854684845304,-0.04437195733995144,28.55,-0.021826606992620328,0.0026615416237904766,0.010674732356021096,0.02401100633583267,-0.018687923088251714,68.5,-0.010167117355444313,0.0008094363674958895,0.009733198501824187,0.02027583337114426,-0.018656960636152485,16.36,-0.011546770648470971,-0.0012376122330258082,0.010387061376947273,0.019536510520868737,-0.022011734986920356
22/03/10,41.38,0.013625514935698385,0.0027570927327543854,0.013345930437158968,0.02944895360707232,-0.02393476814156355,4.18,0.00239521072595485,-0.0031296424820742167,0.010938493381484494,0.018747344280894772,-0.025006629245043203,11.39,0.015037877364540502,0.0013345988048407676,0.010778163254252227,0.02289092531334522,-0.020221727703663688,7.95,0.013933094303924191,-0.004507554849714857,0.020032428722957372,0.03555730259619989,-0.0445724122956296,28.56,0.00035020136936429855,0.0022377100992885058,0.010584962355898902,0.02340763481108631,-0.0189322146125093,68.45,-0.0007301935337216764,0.0010705466171745748,0.009611540175284086,0.020293626967742746,-0.018152533733393598,16.43,0.0042696008745757765,-0.0008449205279062666,0.010441991309220482,0.020039062090534698,-0.02172890314634723
23/03/10,42.84,0.03467457326215108,0.005262838791860169,0.014411557453028603,0.03408595369791737,-0.023560276114197035,4.16,-0.004796172263492944,-0.0020026233870613446,0.00936050330185361,0.016718383216645878,-0.020723629990768565,11.29,-0.008818399297520273,0.0017577294463236351,0.010157105029096825,0.022071939504517284,-0.018556480611870017,8.03,0.01001259929242977,-0.002489889032459755,0.01931283853073679,0.03613578802901383,-0.04111556609393333,28.23,-0.011621895205985637,0.0023200972455195974,0.010463626700189825,0.023247350645899247,-0.01860715615486005,68.89,0.006407477870646626,0.002142814378933934,0.008888960436679822,0.019920735252293577,-0.01563510649442571,16.36,-0.004269600874575769,-0.0003654096653362184,0.010024734489664304,0.01968405931399239,-0.020414878644664826
24/03/10,42.77,-0.0016353233407307532,0.004999866110154069,0.014490801000081006,0.03398146811031608,-0.023981735890007943,4.13,-0.0072376673002306135,-0.0022488997641539003,0.009433585751610138,0.016618271739066375,-0.02111607126737418,11.06,-0.020582382067381742,0.0012821215306668997,0.010978852902907742,0.023239827336482385,-0.020675584275148585,7.88,-0.01885662408888251,-0.0006931427954197631,0.015482705747871516,0.03027226870032327,-0.031658554291162794,28.44,0.0074113626696422335,0.0030631065796512405,0.010259039901598828,0.023581186382848895,-0.017454973223546416,68.28,-0.008894131678864593,0.0020020600988098157,0.009046888644695598,0.02009583738820101,-0.016091717190581382,16.36,0.0,-0.0008184481015117529,0.009778027297787156,0.01873760649406256,-0.020374502697086065
