Data,Último
19/04/11,16.69
20/04/11,17.21
25/04/11,17.19
26/04/11,17.43
27/04/11,17.43
28/04/11,17.02
29/04/11,17.19
02/05/11,17.13
03/05/11,16.66
04/05/11,16.33
05/05/11,16.39
06/05/11,16.81
09/05/11,16.89
10/05/11,17.28
11/05/11,17.22
12/05/11,17.37
13/05/11,16.85
16/05/11,16.54
17/05/11,16.6
18/05/11,16.17
19/05/11,16.16
20/05/11,16.1
23/05/11,16.18
24/05/11,16.42
25/05/11,16.25
26/05/11,16.76
27/05/11,16.92
30/05/11,16.88
31/05/11,16.73
01/06/11,16.46
02/06/11,16.34
03/06/11,16.34
06/06/11,16.3
07/06/11,16.58
08/06/11,16.55
09/06/11,16.42
10/06/11,16.16
13/06/11,16.32
14/06/11,16.48
15/06/11,16.46
16/06/11,16.13
17/06/11,16.13
20/06/11,16.25
21/06/11,16.13
22/06/11,16.41
24/06/11,16.23
27/06/11,16.15
28/06/11,16.51
29/06/11,16.74
30/06/11,16.86
01/07/11,16.93
04/07/11,17.12
05/07/11,17.03
06/07/11,16.89
07/07/11,16.44
08/07/11,15.98
11/07/11,15.53
12/07/11,15.56
13/07/11,15.92
14/07/11,15.64
15/07/11,15.52
18/07/11,15.1
19/07/11,15.44
20/07/11,15.76
21/07/11,16.15
22/07/11,16.3
25/07/11,15.94
26/07/11,15.62
27/07/11,15.26
28/07/11,15.5
29/07/11,15.83
01/08/11,15.91
02/08/11,15.38
03/08/11,15.2
04/08/11,14.45
05/08/11,14.44
08/08/11,13.62
09/08/11,14.59
10/08/11,14.33
11/08/11,14.61
12/08/11,14.69
15/08/11,14.91
16/08/11,15.05
17/08/11,15.58
18/08/11,15.17
19/08/11,15.23
22/08/11,15.16
23/08/11,15.57
24/08/11,15.62
25/08/11,15.54
26/08/11,15.44
29/08/11,15.78
30/08/11,15.91
31/08/11,16.22
01/09/11,17.21
02/09/11,16.77
05/09/11,16.2
06/09/11,16.46
08/09/11,16.83
09/09/11,16.15
12/09/11,15.84
13/09/11,15.78
14/09/11,15.81
15/09/11,15.91
16/09/11,16.15
19/09/11,15.88
20/09/11,15.6
21/09/11,15.24
22/09/11,14.83
23/09/11,14.67
26/09/11,14.84
27/09/11,15.16
28/09/11,15.1
29/09/11,15.28
30/09/11,15.25
03/10/11,14.69
04/10/11,14.46
05/10/11,14.49
06/10/11,14.55
07/10/11,14.12
10/10/11,14.84
11/10/11,14.33
13/10/11,14.46
14/10/11,14.54
17/10/11,14.4
18/10/11,14.73
19/10/11,14.79
20/10/11,14.61
21/10/11,14.91
24/10/11,15.27
25/10/11,14.87
26/10/11,15.13
27/10/11,15.9
28/10/11,16.02
31/10/11,15.9
01/11/11,15.84
03/11/11,15.49
04/11/11,15.53
07/11/11,15.64
08/11/11,15.6
09/11/11,15.18
10/11/11,15.01
11/11/11,15.02
14/11/11,15.53
16/11/11,15.56
17/11/11,15.22
18/11/11,14.97
21/11/11,14.93
22/11/11,14.68
23/11/11,14.31
24/11/11,14.36
25/11/11,14.29
28/11/11,14.56
29/11/11,14.32
30/11/11,14.93
01/12/11,15.56
02/12/11,15.35
05/12/11,14.91
06/12/11,15.06
07/12/11,14.68
08/12/11,14.61
09/12/11,14.93
12/12/11,14.52
13/12/11,14.56
14/12/11,14.38
15/12/11,14.22
16/12/11,14.01
19/12/11,13.87
20/12/11,14.14
21/12/11,14.45
22/12/11,14.88
23/12/11,14.94
26/12/11,14.92
27/12/11,15.02
28/12/11,14.66
29/12/11,14.8
02/01/12,15.17
03/01/12,15.1
04/01/12,15.03
05/01/12,14.87
06/01/12,14.49
09/01/12,14.61
10/01/12,14.92
11/01/12,15.14
12/01/12,15.27
13/01/12,15.42
16/01/12,15.42
17/01/12,15.54
18/01/12,16.08
19/01/12,16.11
20/01/12,16.3
23/01/12,16.3
24/01/12,16.24
26/01/12,16.6
27/01/12,16.89
30/01/12,17.09
31/01/12,16.98
01/02/12,17.16
02/02/12,17.11
03/02/12,17.05
06/02/12,16.95
07/02/12,17.02
08/02/12,17.11
09/02/12,16.73
10/02/12,16.29
13/02/12,16.48
14/02/12,17.15
15/02/12,17.49
16/02/12,17.96
17/02/12,17.49
22/02/12,17.58
23/02/12,17.43
24/02/12,17.17
27/02/12,16.96
28/02/12,17.31
29/02/12,17.36
01/03/12,17.63
02/03/12,17.96
05/03/12,17.99
06/03/12,17.68
07/03/12,17.93
08/03/12,17.98
09/03/12,18.04
12/03/12,18.12
13/03/12,18.59
14/03/12,18.21
15/03/12,17.96
16/03/12,18.14
19/03/12,18.05
20/03/12,18
21/03/12,17.68
22/03/12,17.11
23/03/12,16.96
26/03/12,17.38
27/03/12,17.33
28/03/12,17.09
29/03/12,16.72
30/03/12,16.46
02/04/12,16.4
03/04/12,16.32
04/04/12,15.35
05/04/12,15.31
09/04/12,15.28
10/04/12,15.37
11/04/12,15.6
12/04/12,15.98
13/04/12,15.54
16/04/12,15.17
17/04/12,14.83
18/04/12,15.07
19/04/12,15.12
20/04/12,15.29
23/04/12,15.09
24/04/12,14.97
25/04/12,14.62
26/04/12,14.75
27/04/12,14.93
30/04/12,14.96
02/05/12,14.55
03/05/12,14.34
04/05/12,14.38
07/05/12,14.51
08/05/12,14.54
09/05/12,14.18
10/05/12,14.17
11/05/12,14.16
14/05/12,13.55
15/05/12,13.06
16/05/12,12.98
17/05/12,12.34
18/05/12,12.82
21/05/12,13.6
22/05/12,13.62
23/05/12,13.05
24/05/12,13.12
25/05/12,13.23
28/05/12,13.11
29/05/12,12.95
30/05/12,12.67
31/05/12,12.72
01/06/12,12.69
04/06/12,12.27
05/06/12,11.96
06/06/12,12.22
08/06/12,12.23
11/06/12,12.34
12/06/12,12.34
13/06/12,12.31
14/06/12,12.09
15/06/12,12.21
18/06/12,12.69
19/06/12,13.21
20/06/12,13.16
21/06/12,13.04
22/06/12,12.83
25/06/12,12.33
26/06/12,12.04
27/06/12,12.14
28/06/12,12.11
29/06/12,12.61
02/07/12,12.69
03/07/12,12.88
04/07/12,12.88
05/07/12,12.85
06/07/12,12.55
10/07/12,12.19
11/07/12,11.98
12/07/12,12.02
13/07/12,12.14
16/07/12,11.84
17/07/12,11.75
18/07/12,12.57
19/07/12,12.85
20/07/12,12.86
23/07/12,12.62
24/07/12,12.72
25/07/12,12.43
26/07/12,13.29
27/07/12,13.96
30/07/12,14.2
31/07/12,14.07
01/08/12,14.33
02/08/12,14.26
03/08/12,14.93
06/08/12,15.38
07/08/12,15.2
08/08/12,15.42
09/08/12,15.1
10/08/12,15.61
13/08/12,15.13
14/08/12,14.51
15/08/12,14.95
16/08/12,15.2
17/08/12,15.24
20/08/12,15.09
21/08/12,15.04
22/08/12,15.22
23/08/12,15
24/08/12,14.94
27/08/12,15.28
28/08/12,15.62
29/08/12,15.36
30/08/12,15.18
31/08/12,15.04
03/09/12,15.25
04/09/12,15.18
05/09/12,15.71
06/09/12,16.11
10/09/12,16.26
11/09/12,16.39
12/09/12,16.75
13/09/12,17.09
14/09/12,17.4
17/09/12,17.29
18/09/12,17.03
19/09/12,17.36
20/09/12,17.53
21/09/12,17.41
24/09/12,17.34
25/09/12,16.8
26/09/12,16.91
27/09/12,16.94
28/09/12,16.28
01/10/12,16.41
02/10/12,16.48
03/10/12,16.3
04/10/12,16.1
05/10/12,15.43
08/10/12,14.97
